CIDX	RIDX	COMPOUND_NAME	COMPOUND_KEY
EOS101104	LEY_VERO	METYRAPONE	METYRAPONE
EOS101105	LEY_VERO	Isochlorogenic_acid C	Isochlorogenic_acid C
EOS101106	LEY_VERO	deoxycorticosterone	deoxycorticosterone
EOS101107	LEY_VERO	SB-366791	SB-366791
EOS101108	LEY_VERO	LY2811376	LY2811376
EOS101109	LEY_VERO	CORTICOSTERONE	CORTICOSTERONE
EOS101110	LEY_VERO	MK-1064	MK-1064
EOS101111	LEY_VERO	FRAX597	FRAX597
EOS101112	LEY_VERO	JNJ 16259685	JNJ 16259685
EOS101113	LEY_VERO	L-779450	L-779450
EOS101114	LEY_VERO	BX 471	BX 471
EOS101115	LEY_VERO	AG-1478	AG-1478
EOS101116	LEY_VERO	IOX2	IOX2
EOS101117	LEY_VERO	RKI-1447	RKI-1447
EOS101118	LEY_VERO	FLUFENAMIC_acid	FLUFENAMIC_acid
EOS101119	LEY_VERO	HC-056456	HC-056456
EOS101120	LEY_VERO	SB-505124	SB-505124
EOS101121	LEY_VERO	XANOMELINE	XANOMELINE
EOS101122	LEY_VERO	FLUMAZENIL	FLUMAZENIL
EOS101123	LEY_VERO	SOBETIROME	SOBETIROME
EOS101124	LEY_VERO	ESTRADIOL	ESTRADIOL
EOS101125	LEY_VERO	bitopertin	bitopertin
EOS101126	LEY_VERO	HTS01037	HTS01037
EOS101127	LEY_VERO	orlistat	orlistat
EOS101128	LEY_VERO	ibutamoren	ibutamoren
EOS101129	LEY_VERO	bromocriptine	bromocriptine
EOS101130	LEY_VERO	MG-132	MG-132
EOS101131	LEY_VERO	ROLIPRAM	ROLIPRAM
EOS101132	LEY_VERO	HTH-01-015	HTH-01-015
EOS101133	LEY_VERO	WIN 55,212-2 (Mesylate)	WIN 55,212-2 (Mesylate)
EOS101134	LEY_VERO	AMG 900	AMG 900
EOS101135	LEY_VERO	CRISABOROLE	CRISABOROLE
EOS101136	LEY_VERO	scopolamine	scopolamine
EOS101137	LEY_VERO	SILDENAFIL	SILDENAFIL
EOS101138	LEY_VERO	tolterodine	tolterodine
EOS101139	LEY_VERO	DEXPROPRANOLOL	DEXPROPRANOLOL
EOS101140	LEY_VERO	verlukast	verlukast
EOS101141	LEY_VERO	JNJ-42041935	JNJ-42041935
EOS101142	LEY_VERO	CAPMATINIB	CAPMATINIB
EOS101143	LEY_VERO	APIXABAN	APIXABAN
EOS101144	LEY_VERO	OICR-9429	OICR-9429
EOS101145	LEY_VERO	MOTOLIMOD	MOTOLIMOD
EOS101146	LEY_VERO	ENIPORIDE	ENIPORIDE
EOS101147	LEY_VERO	INGENOL MEBUTATE	INGENOL MEBUTATE
EOS101148	LEY_VERO	VE-822	VE-822
EOS101149	LEY_VERO	GABAZINE	GABAZINE
EOS101150	LEY_VERO	Z-360	Z-360
EOS101151	LEY_VERO	VX-702	VX-702
EOS101152	LEY_VERO	BAY-598	BAY-598
EOS101153	LEY_VERO	methazolamide	methazolamide
EOS101154	LEY_VERO	UNC1215	UNC1215
EOS101155	LEY_VERO	ADENOSINE PHOSPHATE	ADENOSINE PHOSPHATE
EOS101156	LEY_VERO	SAFINAMIDE	SAFINAMIDE
EOS101157	LEY_VERO	WH-4-023	WH-4-023
EOS101158	LEY_VERO	ARCTIGENIN	ARCTIGENIN
EOS101159	LEY_VERO	ECHINOCYSTIC_acid	ECHINOCYSTIC_acid
EOS101160	LEY_VERO	PF-04418948	PF-04418948
EOS101161	LEY_VERO	flunisolide	flunisolide
EOS101162	LEY_VERO	EDOXABAN	EDOXABAN
EOS101163	LEY_VERO	I-BRD9	I-BRD9
EOS101164	LEY_VERO	SENICAPOC	SENICAPOC
EOS101165	LEY_VERO	AZELAIC_acid	AZELAIC_acid
EOS101166	LEY_VERO	AZD3463	AZD3463
EOS101167	LEY_VERO	BATIMASTAT	BATIMASTAT
EOS101168	LEY_VERO	TAPRENEPAG	TAPRENEPAG
EOS101169	LEY_VERO	GEMFIBROZIL	GEMFIBROZIL
EOS101170	LEY_VERO	ONX-0914	ONX-0914
EOS101171	LEY_VERO	selonsertib	selonsertib
EOS101172	LEY_VERO	Pyridone 6	Pyridone 6
EOS101173	LEY_VERO	PALOSURAN	PALOSURAN
EOS101174	LEY_VERO	CB-839	CB-839
EOS101175	LEY_VERO	TAK-242 S enantiomer	TAK-242 S enantiomer
EOS101176	LEY_VERO	JNK-IN-8	JNK-IN-8
EOS101177	LEY_VERO	METHOCARBAMOL	METHOCARBAMOL
EOS101178	LEY_VERO	VARDENAFIL	VARDENAFIL
EOS101179	LEY_VERO	R547	R547
EOS101180	LEY_VERO	AGOMELATINE	AGOMELATINE
EOS101181	LEY_VERO	FLUOXETINE HYDROCHLORIDE	FLUOXETINE HYDROCHLORIDE
EOS101182	LEY_VERO	NLG919	NLG919
EOS101183	LEY_VERO	ulixertinib	ulixertinib
EOS101184	LEY_VERO	Siponimod	Siponimod
EOS101185	LEY_VERO	2-Cl-IB-MECA	2-Cl-IB-MECA
EOS101186	LEY_VERO	CNQX disodium salt	CNQX disodium salt
EOS101187	LEY_VERO	SKA 31	SKA 31
EOS101188	LEY_VERO	RS 504393	RS 504393
EOS101189	LEY_VERO	ROSIGLITAZONE MALEATE	ROSIGLITAZONE MALEATE
EOS101190	LEY_VERO	REPAGLINIDE	REPAGLINIDE
EOS101191	LEY_VERO	R121919	R121919
EOS101192	LEY_VERO	T0901317	T0901317
EOS101193	LEY_VERO	CTEP	CTEP
EOS101194	LEY_VERO	BRIMONIDINE	BRIMONIDINE
EOS101195	LEY_VERO	zidovudine	zidovudine
EOS101196	LEY_VERO	progesterone	progesterone
EOS101197	LEY_VERO	ABT-239	ABT-239
EOS101198	LEY_VERO	I-BET151	I-BET151
EOS101199	LEY_VERO	MRS 2578	MRS 2578
EOS101200	LEY_VERO	almorexant	almorexant
EOS101201	LEY_VERO	triciribine	triciribine
EOS101202	LEY_VERO	QUIZARTINIB	QUIZARTINIB
EOS101203	LEY_VERO	ZM39923	ZM39923
EOS101204	LEY_VERO	mibefradil	mibefradil
EOS101205	LEY_VERO	PIMOZIDE	PIMOZIDE
EOS101206	LEY_VERO	IC261	IC261
EOS101207	LEY_VERO	MILRINONE	MILRINONE
EOS101208	LEY_VERO	JZL195	JZL195
EOS101209	LEY_VERO	DIPHENYLENEIODONIUM	DIPHENYLENEIODONIUM
EOS101210	LEY_VERO	GLASDEGIB	GLASDEGIB
EOS101211	LEY_VERO	RESERPINE	RESERPINE
EOS101212	LEY_VERO	KETOROLAC TROMETHAMINE	KETOROLAC TROMETHAMINE
EOS101213	LEY_VERO	MI-3	MI-3
EOS101214	LEY_VERO	ipratropium	ipratropium
EOS101215	LEY_VERO	GBR12935	GBR12935
EOS101216	LEY_VERO	PIK-75	PIK-75
EOS101217	LEY_VERO	GALETERONE	GALETERONE
EOS101218	LEY_VERO	ILOMASTAT	ILOMASTAT
EOS101219	LEY_VERO	ML-323	ML-323
EOS101220	LEY_VERO	ALPELISIB	ALPELISIB
EOS101221	LEY_VERO	GSK650394	GSK650394
EOS101222	LEY_VERO	RALIMETINIB	RALIMETINIB
EOS101223	LEY_VERO	DYCLONINE	DYCLONINE
EOS101224	LEY_VERO	ESCITALOPRAM OXALATE	ESCITALOPRAM OXALATE
EOS101225	LEY_VERO	Orphenadrine hydrochloride	Orphenadrine hydrochloride
EOS101226	LEY_VERO	SAQUINAVIR	SAQUINAVIR
EOS101227	LEY_VERO	valacyclovir	valacyclovir
EOS101228	LEY_VERO	ANAGRELIDE	ANAGRELIDE
EOS101229	LEY_VERO	erdafitinib	erdafitinib
EOS101230	LEY_VERO	GSK1070916	GSK1070916
EOS101231	LEY_VERO	LY-2584702	LY-2584702
EOS101232	LEY_VERO	CARFILZOMIB	CARFILZOMIB
EOS101233	LEY_VERO	A-803467	A-803467
EOS101234	LEY_VERO	teniposide	teniposide
EOS101235	LEY_VERO	NARATRIPTAN	NARATRIPTAN
EOS101236	LEY_VERO	LY-333531	LY-333531
EOS101237	LEY_VERO	LY2090314	LY2090314
EOS101238	LEY_VERO	DARAPLADIB	DARAPLADIB
EOS101239	LEY_VERO	SEMAGACESTAT	SEMAGACESTAT
EOS101240	LEY_VERO	BMS-345541	BMS-345541
EOS101241	LEY_VERO	tiagabine	tiagabine
EOS101242	LEY_VERO	PAZOPANIB	PAZOPANIB
EOS101243	LEY_VERO	TOLCAPONE	TOLCAPONE
EOS101244	LEY_VERO	APREMILAST	APREMILAST
EOS101245	LEY_VERO	D 4476	D 4476
EOS101246	LEY_VERO	REGORAFENIB	REGORAFENIB
EOS101247	LEY_VERO	andarine	andarine
EOS101248	LEY_VERO	dutasteride	dutasteride
EOS101249	LEY_VERO	PLX-4720	PLX-4720
EOS101250	LEY_VERO	AP26113	AP26113
EOS101251	LEY_VERO	PLX8394	PLX8394
EOS101252	LEY_VERO	azeliragon	azeliragon
EOS101253	LEY_VERO	ACETOHEXAMIDE	ACETOHEXAMIDE
EOS101254	LEY_VERO	BETP	BETP
EOS101255	LEY_VERO	MILNACIPRAN	MILNACIPRAN
EOS101256	LEY_VERO	ML277	ML277
EOS101257	LEY_VERO	PHA-767491	PHA-767491
EOS101258	LEY_VERO	HESPERADIN	HESPERADIN
EOS101259	LEY_VERO	BMS-911543	BMS-911543
EOS101260	LEY_VERO	SCH772984	SCH772984
EOS101261	LEY_VERO	ML355	ML355
EOS101262	LEY_VERO	EW-7197	EW-7197
EOS101263	LEY_VERO	DUVELISIB	DUVELISIB
EOS101264	LEY_VERO	FLURBIPROFEN	FLURBIPROFEN
EOS101265	LEY_VERO	TOLFENAMIC_acid	TOLFENAMIC_acid
EOS101266	LEY_VERO	GNE-9605	GNE-9605
EOS101267	LEY_VERO	SD-208	SD-208
EOS101268	LEY_VERO	VILAZODONE	VILAZODONE
EOS101269	LEY_VERO	VENETOCLAX	VENETOCLAX
EOS101270	LEY_VERO	GSK2033	GSK2033
EOS101271	LEY_VERO	ZALCITABINE	ZALCITABINE
EOS101272	LEY_VERO	SAR260301	SAR260301
EOS101273	LEY_VERO	Suprofen	Suprofen
EOS101274	LEY_VERO	adenosine	adenosine
EOS101275	LEY_VERO	CGI1746	CGI1746
EOS101276	LEY_VERO	INFIGRATINIB	INFIGRATINIB
EOS101277	LEY_VERO	RO4929097	RO4929097
EOS101278	LEY_VERO	PURVALANOL B	PURVALANOL B
EOS101279	LEY_VERO	EI1	EI1
EOS101280	LEY_VERO	Ribociclib	Ribociclib
EOS101281	LEY_VERO	HJC0350	HJC0350
EOS101282	LEY_VERO	PD 169316	PD 169316
EOS101283	LEY_VERO	ACALABRUTINIB	ACALABRUTINIB
EOS101284	LEY_VERO	PANTOPRAZOLE	PANTOPRAZOLE
EOS101285	LEY_VERO	AZ191	AZ191
EOS101286	LEY_VERO	MACITENTAN	MACITENTAN
EOS101287	LEY_VERO	WZ4002	WZ4002
EOS101288	LEY_VERO	SOTRASTAURIN	SOTRASTAURIN
EOS101289	LEY_VERO	CHIR-98014	CHIR-98014
EOS101290	LEY_VERO	INDISULAM	INDISULAM
EOS101291	LEY_VERO	VELIPARIB	VELIPARIB
EOS101292	LEY_VERO	BMS-599626	BMS-599626
EOS101293	LEY_VERO	PND-1186	PND-1186
EOS101294	LEY_VERO	RUXOLITINIB	RUXOLITINIB
EOS101295	LEY_VERO	DACOMITINIB	DACOMITINIB
EOS101296	LEY_VERO	NU 7441	NU 7441
EOS101297	LEY_VERO	A 740003	A 740003
EOS101298	LEY_VERO	COBIMETINIB	COBIMETINIB
EOS101299	LEY_VERO	PRAZOSIN	PRAZOSIN
EOS101300	LEY_VERO	PF-06447475	PF-06447475
EOS101301	LEY_VERO	MCC950	MCC950
EOS101302	LEY_VERO	ENTOSPLETINIB	ENTOSPLETINIB
EOS101303	LEY_VERO	S-ADENOSYLHOMOCYSTEINE	S-ADENOSYLHOMOCYSTEINE
EOS101304	LEY_VERO	SGI-1776	SGI-1776
EOS101305	LEY_VERO	GSK2334470	GSK2334470
EOS101306	LEY_VERO	APITOLISIB	APITOLISIB
EOS101307	LEY_VERO	AC710	AC710
EOS101308	LEY_VERO	ERTUGLIFLOZIN	ERTUGLIFLOZIN
EOS101309	LEY_VERO	alvelestat	alvelestat
EOS101310	LEY_VERO	Pyr3	Pyr3
EOS101311	LEY_VERO	GALUNISERTIB	GALUNISERTIB
EOS101312	LEY_VERO	AEE788	AEE788
EOS101313	LEY_VERO	GSK269962A	GSK269962A
EOS101314	LEY_VERO	DESOXIMETASONE	DESOXIMETASONE
EOS101315	LEY_VERO	G-749	G-749
EOS101316	LEY_VERO	AZELASTINE	AZELASTINE
EOS101317	LEY_VERO	DOXAZOSIN	DOXAZOSIN
EOS101318	LEY_VERO	CX-4945	CX-4945
EOS101319	LEY_VERO	MK-2461	MK-2461
EOS101320	LEY_VERO	SELEXIPAG	SELEXIPAG
EOS101321	LEY_VERO	SGX-523	SGX-523
EOS101322	LEY_VERO	E 2012	E 2012
EOS101323	LEY_VERO	MIRABEGRON	MIRABEGRON
EOS101324	LEY_VERO	TRAMETINIB	TRAMETINIB
EOS101325	LEY_VERO	TRICHLORMETHIAZIDE	TRICHLORMETHIAZIDE
EOS101326	LEY_VERO	GPR120-IN-1	GPR120-IN-1
EOS101327	LEY_VERO	ML347	ML347
EOS101328	LEY_VERO	BAMBUTEROL	BAMBUTEROL
EOS101329	LEY_VERO	reparixin	reparixin
EOS101330	LEY_VERO	DOLUTEGRAVIR	DOLUTEGRAVIR
EOS101331	LEY_VERO	ixazomib	ixazomib
EOS101332	LEY_VERO	AZD1332	AZD1332
EOS101333	LEY_VERO	prednisolone	prednisolone
EOS101334	LEY_VERO	HS-173	HS-173
EOS101335	LEY_VERO	AZD1208	AZD1208
EOS101336	LEY_VERO	JNJ-40346527	JNJ-40346527
EOS101337	LEY_VERO	GNF-5	GNF-5
EOS101338	LEY_VERO	TAFAMIDIS	TAFAMIDIS
EOS101339	LEY_VERO	FITM	FITM
EOS101340	LEY_VERO	ML130	ML130
EOS101341	LEY_VERO	TALMAPIMOD	TALMAPIMOD
EOS101342	LEY_VERO	GDC-0152	GDC-0152
EOS101343	LEY_VERO	KU-60019	KU-60019
EOS101344	LEY_VERO	MPS1-IN-1	MPS1-IN-1
EOS101345	LEY_VERO	BX-912	BX-912
EOS101346	LEY_VERO	MS417	MS417
EOS101347	LEY_VERO	DIPHENHYDRAMINE	DIPHENHYDRAMINE
EOS101348	LEY_VERO	RAMELTEON	RAMELTEON
EOS101349	LEY_VERO	SSR240612	SSR240612
EOS101350	LEY_VERO	PROPANTHELINE	PROPANTHELINE
EOS101351	LEY_VERO	RAUWOLSCINE HYDROCHLORIDE	RAUWOLSCINE HYDROCHLORIDE
EOS101352	LEY_VERO	eletriptan	eletriptan
EOS101353	LEY_VERO	Neostigmine (methyl sulfate)	Neostigmine (methyl sulfate)
EOS101354	LEY_VERO	CP-724714	CP-724714
EOS101355	LEY_VERO	CEP-32496	CEP-32496
EOS101356	LEY_VERO	PF-04691502	PF-04691502
EOS101357	LEY_VERO	lifirafenib	lifirafenib
EOS101358	LEY_VERO	sonidegib	sonidegib
EOS101359	LEY_VERO	NMDA	NMDA
EOS101360	LEY_VERO	(1R,2S)-VU0155041	(1R,2S)-VU0155041
EOS101361	LEY_VERO	GSK 5959	GSK 5959
EOS101362	LEY_VERO	BMX-IN-1	BMX-IN-1
EOS101363	LEY_VERO	CELECOXIB	CELECOXIB
EOS101364	LEY_VERO	XL765	XL765
EOS101365	LEY_VERO	ABIRATERONE ACETATE	ABIRATERONE ACETATE
EOS101366	LEY_VERO	GW 5074	GW 5074
EOS101367	LEY_VERO	OLAPARIB	OLAPARIB
EOS101368	LEY_VERO	PD-168,077	PD-168,077
EOS101369	LEY_VERO	GW0742	GW0742
EOS101370	LEY_VERO	CLOTRIMAZOLE	CLOTRIMAZOLE
EOS101371	LEY_VERO	MEFENAMIC_acid	MEFENAMIC_acid
EOS101372	LEY_VERO	NS309	NS309
EOS101373	LEY_VERO	DORAMAPIMOD	DORAMAPIMOD
EOS101374	LEY_VERO	FENOFIBRATE	FENOFIBRATE
EOS101375	LEY_VERO	THALIDOMIDE	THALIDOMIDE
EOS101376	LEY_VERO	BEXAROTENE	BEXAROTENE
EOS101377	LEY_VERO	SPHINGOSINE	SPHINGOSINE
EOS101378	LEY_VERO	ketoconazole	ketoconazole
EOS101379	LEY_VERO	DOFETILIDE	DOFETILIDE
EOS101380	LEY_VERO	LIOTHYRONINE	LIOTHYRONINE
EOS101381	LEY_VERO	AVANAFIL	AVANAFIL
EOS101382	LEY_VERO	ARGATROBAN	ARGATROBAN
EOS101383	LEY_VERO	ML069	ML069
EOS101384	LEY_VERO	ALECTINIB	ALECTINIB
EOS101385	LEY_VERO	AZD1080	AZD1080
EOS101386	LEY_VERO	AS-605240	AS-605240
EOS101387	LEY_VERO	SAXAGLIPTIN	SAXAGLIPTIN
EOS101388	LEY_VERO	TANAPROGET	TANAPROGET
EOS101389	LEY_VERO	MK-5108	MK-5108
EOS101390	LEY_VERO	CRT 0066101	CRT 0066101
EOS101391	LEY_VERO	AZD1283	AZD1283
EOS101392	LEY_VERO	GSK461364	GSK461364
EOS101393	LEY_VERO	GALANTAMINE	GALANTAMINE
EOS101394	LEY_VERO	EPZ015666	EPZ015666
EOS101395	LEY_VERO	ginsenoside Rg3	ginsenoside Rg3
EOS101396	LEY_VERO	AZD2858	AZD2858
EOS101397	LEY_VERO	LEFLUNOMIDE	LEFLUNOMIDE
EOS101398	LEY_VERO	UAMC00039	UAMC00039
EOS101399	LEY_VERO	PI-103	PI-103
EOS101400	LEY_VERO	GSK2193874	GSK2193874
EOS101401	LEY_VERO	XMD8-92	XMD8-92
EOS101402	LEY_VERO	ALISERTIB	ALISERTIB
EOS101403	LEY_VERO	ALLOPREGNANOLONE	ALLOPREGNANOLONE
EOS101404	LEY_VERO	dihydroergotamine	dihydroergotamine
EOS101405	LEY_VERO	DIOSCIN	DIOSCIN
EOS101406	LEY_VERO	HG-9-91-01	HG-9-91-01
EOS101407	LEY_VERO	PHENELZINE	PHENELZINE
EOS101408	LEY_VERO	CLORGILINE	CLORGILINE
EOS101409	LEY_VERO	TAMATINIB	TAMATINIB
EOS101410	LEY_VERO	phenylephrine	phenylephrine
EOS101411	LEY_VERO	SILODOSIN	SILODOSIN
EOS101412	LEY_VERO	ARECOLINE	ARECOLINE
EOS101413	LEY_VERO	PD070165	PD070165
EOS101414	LEY_VERO	tebanicline	tebanicline
EOS101415	LEY_VERO	VU 0240551	VU 0240551
EOS101416	LEY_VERO	ANIRACETAM	ANIRACETAM
EOS101417	LEY_VERO	PH-797804	PH-797804
EOS101418	LEY_VERO	AMG 517	AMG 517
EOS101419	LEY_VERO	NITRENDIPINE	NITRENDIPINE
EOS101420	LEY_VERO	PIRENZEPINE	PIRENZEPINE
EOS101421	LEY_VERO	CFTR Inhibitor-172	CFTR Inhibitor-172
EOS101422	LEY_VERO	SOTAGLIFLOZIN	SOTAGLIFLOZIN
EOS101423	LEY_VERO	TTNPB	TTNPB
EOS101424	LEY_VERO	clopidogrel	clopidogrel
EOS101425	LEY_VERO	dexloxiglumide	dexloxiglumide
EOS101426	LEY_VERO	APD597	APD597
EOS101427	LEY_VERO	SALMETEROL	SALMETEROL
EOS101428	LEY_VERO	VERUBECESTAT	VERUBECESTAT
EOS101429	LEY_VERO	NPPB	NPPB
EOS101430	LEY_VERO	Homoharringtonine	Homoharringtonine
EOS101431	LEY_VERO	(-)-chlorpheniramine	(-)-chlorpheniramine
EOS101432	LEY_VERO	SALIRASIB	SALIRASIB
EOS101433	LEY_VERO	refametinib	refametinib
EOS101434	LEY_VERO	CAPTOPRIL	CAPTOPRIL
EOS101435	LEY_VERO	mevastatin	mevastatin
EOS101436	LEY_VERO	PERPHENAZINE	PERPHENAZINE
EOS101437	LEY_VERO	CP 376395	CP 376395
EOS101438	LEY_VERO	TELCAGEPANT	TELCAGEPANT
EOS101439	LEY_VERO	IB-MECA	IB-MECA
EOS101440	LEY_VERO	atomoxetine	atomoxetine
EOS101441	LEY_VERO	INCB3284	INCB3284
EOS101442	LEY_VERO	LY2603618	LY2603618
EOS101443	LEY_VERO	BPTU	BPTU
EOS101444	LEY_VERO	VOLASERTIB	VOLASERTIB
EOS101445	LEY_VERO	LY-364947	LY-364947
EOS101446	LEY_VERO	FILOREXANT	FILOREXANT
EOS101447	LEY_VERO	ACETYLCHOLINE	ACETYLCHOLINE
EOS101448	LEY_VERO	lasofoxifene	lasofoxifene
EOS101449	LEY_VERO	PP1	PP1
EOS101450	LEY_VERO	larotrectinib	larotrectinib
EOS101451	LEY_VERO	GSK583	GSK583
EOS101452	LEY_VERO	FIPI	FIPI
EOS101453	LEY_VERO	ISOPROTERENOL HYDROCHLORIDE	ISOPROTERENOL HYDROCHLORIDE
EOS101454	LEY_VERO	estriol	estriol
EOS101455	LEY_VERO	MRK-016	MRK-016
EOS101456	LEY_VERO	XCT790	XCT790
EOS101457	LEY_VERO	AZD8186	AZD8186
EOS101458	LEY_VERO	PYRIMETHAMINE	PYRIMETHAMINE
EOS101459	LEY_VERO	DMAT	DMAT
EOS101460	LEY_VERO	BIA 10-2474	BIA 10-2474
EOS101461	LEY_VERO	SB290157	SB290157
EOS101462	LEY_VERO	MICONAZOLE NITRATE	MICONAZOLE NITRATE
EOS101463	LEY_VERO	cariprazine	cariprazine
EOS101464	LEY_VERO	GSK0660	GSK0660
EOS101465	LEY_VERO	FLUTICASONE PROPIONATE	FLUTICASONE PROPIONATE
EOS101466	LEY_VERO	ozanimod	ozanimod
EOS101467	LEY_VERO	TRIMETREXATE	TRIMETREXATE
EOS101468	LEY_VERO	zotarolimus	zotarolimus
EOS101469	LEY_VERO	HC-067047	HC-067047
EOS101470	LEY_VERO	thymidine	thymidine
EOS101471	LEY_VERO	MIFEPRISTONE	MIFEPRISTONE
EOS101472	LEY_VERO	SP600125	SP600125
EOS101473	LEY_VERO	MILCICLIB	MILCICLIB
EOS101474	LEY_VERO	DACTOLISIB	DACTOLISIB
EOS101475	LEY_VERO	CERITINIB	CERITINIB
EOS101476	LEY_VERO	NAVARIXIN	NAVARIXIN
EOS101477	LEY_VERO	BIX02188	BIX02188
EOS101478	LEY_VERO	SPARSENTAN	SPARSENTAN
EOS101479	LEY_VERO	VE-821	VE-821
EOS101480	LEY_VERO	PROBUCOL	PROBUCOL
EOS101481	LEY_VERO	AZD-5069	AZD-5069
EOS101482	LEY_VERO	fluocinolone acetonide	fluocinolone acetonide
EOS101483	LEY_VERO	AZD6482	AZD6482
EOS101484	LEY_VERO	OPROZOMIB	OPROZOMIB
EOS101485	LEY_VERO	GSK 525762A	GSK 525762A
EOS101486	LEY_VERO	PONESIMOD	PONESIMOD
EOS101487	LEY_VERO	NAFAMOSTAT	NAFAMOSTAT
EOS101488	LEY_VERO	TCN 238	TCN 238
EOS101489	LEY_VERO	GSK591	GSK591
EOS101490	LEY_VERO	LLY-507	LLY-507
EOS101491	LEY_VERO	OF-1	OF-1
EOS101492	LEY_VERO	PFI-2	PFI-2
EOS101493	LEY_VERO	RU 24969	RU 24969
EOS101494	LEY_VERO	SR9011	SR9011
EOS101495	LEY_VERO	birinapant	birinapant
EOS101496	LEY_VERO	BI-9564	BI-9564
EOS101497	LEY_VERO	MS049	MS049
EOS101498	LEY_VERO	A-196	A-196
EOS101499	LEY_VERO	GSK484	GSK484
EOS101500	LEY_VERO	PFI-4	PFI-4
EOS101501	LEY_VERO	GSK2801	GSK2801
EOS101502	LEY_VERO	UNC0642	UNC0642
EOS101503	LEY_VERO	SGC707	SGC707
EOS101504	LEY_VERO	GSK343	GSK343
EOS101505	LEY_VERO	RG2833	RG2833
EOS101506	LEY_VERO	AM095	AM095
EOS101507	LEY_VERO	CEBRANOPADOL	CEBRANOPADOL
EOS101508	LEY_VERO	IPATASERTIB	IPATASERTIB
EOS101509	LEY_VERO	AM580	AM580
EOS101510	LEY_VERO	GENISTEIN	GENISTEIN
EOS101511	LEY_VERO	tretinoin	tretinoin
EOS101512	LEY_VERO	estrone	estrone
EOS101513	LEY_VERO	SIMEPREVIR	SIMEPREVIR
EOS101514	LEY_VERO	ramosetron	ramosetron
EOS101515	LEY_VERO	UPROSERTIB	UPROSERTIB
EOS101516	LEY_VERO	IBRUTINIB	IBRUTINIB
EOS101517	LEY_VERO	MOZAVAPTAN	MOZAVAPTAN
EOS101518	LEY_VERO	BIIB021	BIIB021
EOS101519	LEY_VERO	NEXTURASTAT A	NEXTURASTAT A
EOS101520	LEY_VERO	OTX015	OTX015
EOS101521	LEY_VERO	Altiratinib	Altiratinib
EOS101522	LEY_VERO	THIABENDAZOLE	THIABENDAZOLE
EOS101523	LEY_VERO	LY3009120	LY3009120
EOS101524	LEY_VERO	ML213	ML213
EOS101525	LEY_VERO	L-152,804	L-152,804
EOS101526	LEY_VERO	SIMVASTATIN	SIMVASTATIN
EOS101527	LEY_VERO	JNJ-63533054	JNJ-63533054
EOS101528	LEY_VERO	RITONAVIR	RITONAVIR
EOS101529	LEY_VERO	MRE-269	MRE-269
EOS101530	LEY_VERO	(R)-Ibuprofen	(R)-Ibuprofen
EOS101531	LEY_VERO	TAK-715	TAK-715
EOS101532	LEY_VERO	Danusertib (PHA-739358)	Danusertib (PHA-739358)
EOS101533	LEY_VERO	TASQUINIMOD	TASQUINIMOD
EOS101534	LEY_VERO	PEFICITINIB	PEFICITINIB
EOS101535	LEY_VERO	CLOFARABINE	CLOFARABINE
EOS101536	LEY_VERO	1400W dihydrochloride	1400W dihydrochloride
EOS101537	LEY_VERO	BINIMETINIB	BINIMETINIB
EOS101538	LEY_VERO	PELITINIB	PELITINIB
EOS101539	LEY_VERO	ENCENICLINE	ENCENICLINE
EOS101540	LEY_VERO	SR9009	SR9009
EOS101541	LEY_VERO	GW 7647	GW 7647
EOS101542	LEY_VERO	ESOXYBUTYNIN	ESOXYBUTYNIN
EOS101543	LEY_VERO	icilin	icilin
EOS101544	LEY_VERO	Ro 48-8071	Ro 48-8071
EOS101545	LEY_VERO	FELODIPINE	FELODIPINE
EOS101546	LEY_VERO	MITOXANTRONE	MITOXANTRONE
EOS101547	LEY_VERO	Lanabecestat	Lanabecestat
EOS101548	LEY_VERO	OTS964	OTS964
EOS101549	LEY_VERO	Aurora A inhibitor I	Aurora A inhibitor I
EOS101550	LEY_VERO	PF-04457845	PF-04457845
EOS101551	LEY_VERO	Ethynyl Estradiol	Ethynyl Estradiol
EOS101552	LEY_VERO	ZM 336372	ZM 336372
EOS101553	LEY_VERO	osilodrostat	osilodrostat
EOS101554	LEY_VERO	ML221	ML221
EOS101555	LEY_VERO	SGI-1027	SGI-1027
EOS101556	LEY_VERO	YM-58483	YM-58483
EOS101557	LEY_VERO	dexamethasone	dexamethasone
EOS101558	LEY_VERO	INCB8761	INCB8761
EOS101559	LEY_VERO	INCB3344	INCB3344
EOS101560	LEY_VERO	LAZABEMIDE	LAZABEMIDE
EOS101561	LEY_VERO	ABT-737	ABT-737
EOS101562	LEY_VERO	NEFAZODONE	NEFAZODONE
EOS101563	LEY_VERO	NORDIHYDROGUAIARETIC_acid	NORDIHYDROGUAIARETIC_acid
EOS101564	LEY_VERO	LY2109761	LY2109761
EOS101565	LEY_VERO	SAR407899	SAR407899
EOS101566	LEY_VERO	DARUSENTAN	DARUSENTAN
EOS101567	LEY_VERO	AZ 960	AZ 960
EOS101568	LEY_VERO	WAY-100635	WAY-100635
EOS101569	LEY_VERO	levobupivacaine	levobupivacaine
EOS101570	LEY_VERO	MARIMASTAT	MARIMASTAT
EOS101571	LEY_VERO	PIOGLITAZONE HYDROCHLORIDE	PIOGLITAZONE HYDROCHLORIDE
EOS101572	LEY_VERO	glibenclamide	glibenclamide
