smiles code,active ingredient,salt,relation,assay value,target disease,protein target,treatment concentration,treatment unit,exposure time (h),measurement,type,model type,description,dataset,REFERENCE_ID,ASSAY_TYPE,ASSAY_ORGANISM,ASSAY_STRAIN,TARGET_TYPE,SRC_ID,ASSAY_SOURCE
CC(C)(C)C1C/C(=C\c2cccnc2)C(=O)/C(=C/c2cccnc2)C1,CC(C)(C)C1C/C(=C\c2cccnc2)C(=O)/C(=C/c2cccnc2)C1,.,= ,0.098,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(CCN1CCCCC1)Nc1ccc(OC(F)(F)Cl)cc1,O=C(CCN1CCCCC1)Nc1ccc(OC(F)(F)Cl)cc1,.,= ,4.27,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(CCN1CCCCC1)Nc1ccc(OC(F)(F)Cl)cc1,O=C(CCN1CCCCC1)Nc1ccc(OC(F)(F)Cl)cc1,.,= ,3.9,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
N/C(=N\OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccccc1Cl,N/C(=N\OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccccc1Cl,.,= ,0.372,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=c1c(Oc2ccccc2Br)coc2cc(O)ccc12,O=c1c(Oc2ccccc2Br)coc2cc(O)ccc12,.,= ,4.46,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCOc1cc(-n2ncc(Cl)c(Cl)c2=O)nc(SC)n1,CCOc1cc(-n2ncc(Cl)c(Cl)c2=O)nc(SC)n1,.,= ,1.51,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc(/C=N/n2cnnc2)c(C)n1-c1cccc(C(F)(F)F)c1,Cc1cc(/C=N/n2cnnc2)c(C)n1-c1cccc(C(F)(F)F)c1,.,= ,,T.b. brucei,,,uM,,IC90,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
c1ccc(COc2ccc(-c3cc(C4CCNCC4)n[nH]3)cc2)cc1,c1ccc(COc2ccc(-c3cc(C4CCNCC4)n[nH]3)cc2)cc1,.,= ,1.95,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(Nc1nc(N2CCNCC2)nc2ccccc12)c1ccccc1,CC(Nc1nc(N2CCNCC2)nc2ccccc12)c1ccccc1,.,= ,1.47,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
c1ccc(Sc2cccc3ccccc23)c(CNC2=NCCN2)c1,c1ccc(Sc2cccc3ccccc23)c(CNC2=NCCN2)c1,.,= ,0.428,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
c1ccc2cc3c(NCCCNC4CCCCC4)ccnc3cc2c1,c1ccc2cc3c(NCCCNC4CCCCC4)ccnc3cc2c1,.,= ,4.93,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
c1ccc2cc3c(NCCCNC4CCCCC4)ccnc3cc2c1,c1ccc2cc3c(NCCCNC4CCCCC4)ccnc3cc2c1,.,= ,0.294,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COC(=O)C(NC(=O)c1c(Cl)sc2nnsc12)C(C)C,COC(=O)C(NC(=O)c1c(Cl)sc2nnsc12)C(C)C,.,= ,4.12,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc(OCC(O)CNC(C)c2ccccc2)cc(C)c1Cl,Cc1cc(OCC(O)CNC(C)c2ccccc2)cc(C)c1Cl,.,= ,4.73,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc(C2=NNc3cccc4c(OC)ccc2c34)cc1OC,COc1ccc(C2=NNc3cccc4c(OC)ccc2c34)cc1OC,.,= ,5.58,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc(C2=NNc3cccc4c(OC)ccc2c34)cc1OC,COc1ccc(C2=NNc3cccc4c(OC)ccc2c34)cc1OC,.,= ,5.38,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Oc1c(C(Nc2nccs2)c2ccccn2)ccc2cccnc12,Oc1c(C(Nc2nccs2)c2ccccn2)ccc2cccnc12,.,= ,4.16,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
Oc1c(C(Nc2nccs2)c2ccccn2)ccc2cccnc12,Oc1c(C(Nc2nccs2)c2ccccn2)ccc2cccnc12,.,= ,0.973,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1c(-c2cccc(NC(=O)c3cccs3)c2)nc2ncccn12,Cc1c(-c2cccc(NC(=O)c3cccs3)c2)nc2ncccn12,.,= ,5.18,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
NCCCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,NCCCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,.,= ,2.6,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC1CCC2C(=O)N(c3ccc(Cc4ccncc4)cc3)C(=O)C2C1,CC1CCC2C(=O)N(c3ccc(Cc4ccncc4)cc3)C(=O)C2C1,.,= ,5.32,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC1CCC2C(=O)N(c3ccc(Cc4ccncc4)cc3)C(=O)C2C1,CC1CCC2C(=O)N(c3ccc(Cc4ccncc4)cc3)C(=O)C2C1,.,= ,5.4,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc(C(=O)O/N=C(\N)c2ccccc2Cl)cc1OC,COc1ccc(C(=O)O/N=C(\N)c2ccccc2Cl)cc1OC,.,= ,0.686,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC1CCN(Cc2cc(Br)c(O)c3ncccc23)CC1,CC1CCN(Cc2cc(Br)c(O)c3ncccc23)CC1,.,= ,5.36,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
CC1CCN(Cc2cc(Br)c(O)c3ncccc23)CC1,CC1CCN(Cc2cc(Br)c(O)c3ncccc23)CC1,.,= ,1.63,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc2c(-c3ccccc3)cc(NCCCN(C)C)nc2c1,COc1ccc2c(-c3ccccc3)cc(NCCCN(C)C)nc2c1,.,= ,3.67,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCN(CC)c1ccc(CNCCc2c(C)[nH]c3ccccc23)cc1,CCN(CC)c1ccc(CNCCc2c(C)[nH]c3ccccc23)cc1,.,= ,5.01,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCN(CC)c1ccc(CNCCc2c(C)[nH]c3ccccc23)cc1,CCN(CC)c1ccc(CNCCc2c(C)[nH]c3ccccc23)cc1,.,= ,3.4,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(N/N=C(\c1ccccc1)c1ccccn1)c1ccccc1Cl,O=C(N/N=C(\c1ccccc1)c1ccccn1)c1ccccc1Cl,.,= ,1.76,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CN1CCN(Cc2cc(Br)c3cccnc3c2O)CC1,CN1CCN(Cc2cc(Br)c3cccnc3c2O)CC1,.,= ,5.07,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)CC(=O)NC(=C(Cl)Cl)S(=O)(=O)c1ccccc1,CC(C)CC(=O)NC(=C(Cl)Cl)S(=O)(=O)c1ccccc1,.,= ,5.33,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc(C)cc1/N=N/c1ccc(O)c2nc(/C=N/O)ccc12,COc1ccc(C)cc1/N=N/c1ccc(O)c2nc(/C=N/O)ccc12,.,= ,2.37,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(N/N=C/c1cc2c3c(c1O)CCCN3CCC2)c1ccncc1,O=C(N/N=C/c1cc2c3c(c1O)CCCN3CCC2)c1ccncc1,.,= ,0.288,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1conc1NC(c1cccs1)c1ccc2cccnc2c1O,Cc1conc1NC(c1cccs1)c1ccc2cccnc2c1O,.,= ,5.74,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCc1nnc(NC(=O)c2cc3ccc4ccc(C)nc4c3[nH]2)s1,CCc1nnc(NC(=O)c2cc3ccc4ccc(C)nc4c3[nH]2)s1,.,= ,0.494,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
C=CCn1c(=N)n(CC(O)COc2ccccc2C)c2ccccc21,C=CCn1c(=N)n(CC(O)COc2ccccc2C)c2ccccc21,.,= ,0.72,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCCC(=O)NC(c1cccc(F)c1)c1ccc2cccnc2c1O,CCCC(=O)NC(c1cccc(F)c1)c1ccc2cccnc2c1O,.,= ,7.07,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)NCC(O)CNc1cccc2c1C(=O)c1ccccc1C2=O,CC(C)NCC(O)CNc1cccc2c1C(=O)c1ccccc1C2=O,.,= ,3.42,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C1CC(n2nnn(-c3ccccc3Cl)c2=S)C2COC1O2,O=C1CC(n2nnn(-c3ccccc3Cl)c2=S)C2COC1O2,.,= ,4.6,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=S1(=O)CCC(N2COc3c(cc(Cl)c4cccnc34)C2)C1,O=S1(=O)CCC(N2COc3c(cc(Cl)c4cccnc34)C2)C1,.,= ,5.09,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
NCCNCCOC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,NCCNCCOC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,.,= ,0.239,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
NCCNCCOC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,NCCNCCOC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,.,= ,5.61,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
CN1C/C(=C/c2ccc(C#N)cc2)C(=O)/C(=C/c2ccc(C#N)cc2)C1,CN1C/C(=C/c2ccc(C#N)cc2)C(=O)/C(=C/c2ccc(C#N)cc2)C1,.,= ,0.366,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc(-c2cc3ccccc3n2CC(O)CNCCO)cc1,COc1ccc(-c2cc3ccccc3n2CC(O)CNCCO)cc1,.,= ,5.17,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)c1ccc(OCc2ccc(C(=O)NCCN(C)C)cc2)cc1,CC(C)c1ccc(OCc2ccc(C(=O)NCCN(C)C)cc2)cc1,.,= ,5.86,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CN(C)CCCNc1nc(-c2ccc(Cl)cc2)nc2ccccc12,CN(C)CCCNc1nc(-c2ccc(Cl)cc2)nc2ccccc12,.,= ,3.74,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Clc1cccc(CNC2=Nc3ccccc3NC23CCNCC3)c1,Clc1cccc(CNC2=Nc3ccccc3NC23CCNCC3)c1,.,= ,1.2,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Clc1cccc(CNC2=Nc3ccccc3NC23CCNCC3)c1,Clc1cccc(CNC2=Nc3ccccc3NC23CCNCC3)c1,.,= ,9.14,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
CN1CCc2nc3sc(C(=O)c4ccc(F)cc4)c(N)c3cc2C1,CN1CCc2nc3sc(C(=O)c4ccc(F)cc4)c(N)c3cc2C1,.,= ,6.35,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1ncc(CO)c(/C=N/NC(=O)c2ccc(C(C)(C)C)cc2)c1O,Cc1ncc(CO)c(/C=N/NC(=O)c2ccc(C(C)(C)C)cc2)c1O,.,= ,6.25,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
Cc1ncc(CO)c(/C=N/NC(=O)c2ccc(C(C)(C)C)cc2)c1O,Cc1ncc(CO)c(/C=N/NC(=O)c2ccc(C(C)(C)C)cc2)c1O,.,= ,4.26,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)NCC(O)COc1cccc2c(=O)c3ccccc3sc12,CC(C)NCC(O)COc1cccc2c(=O)c3ccccc3sc12,.,= ,5.46,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
c1ccc(Cn2s/c(=N\c3ccccc3)nc2-c2ccccc2)cc1,c1ccc(Cn2s/c(=N\c3ccccc3)nc2-c2ccccc2)cc1,.,= ,1.38,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CN(/C=C/C=C/C=C/C1=[N+](C)c2ccccc2C1(C)C)c1ccccc1,CN(/C=C/C=C/C=C/C1=[N+](C)c2ccccc2C1(C)C)c1ccccc1,.,= ,1.97,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Clc1ccc(C[n+]2cc(-c3ccccc3)n3c2CCC3)c(Cl)c1,Clc1ccc(C[n+]2cc(-c3ccccc3)n3c2CCC3)c(Cl)c1,.,= ,5.23,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccccc1C/C(N)=N/OC(=O)c1ccc(OC)c(OC)c1,COc1ccccc1C/C(N)=N/OC(=O)c1ccc(OC)c(OC)c1,.,= ,0.558,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1cc(C(=O)N/N=C(/C)c2ccccc2O)cc(OC)c1OC,COc1cc(C(=O)N/N=C(/C)c2ccccc2O)cc(OC)c1OC,.,= ,4.45,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COCc1cc(C)nc(SCC(=O)c2ccc(O)c(O)c2)c1C#N,COCc1cc(C)nc(SCC(=O)c2ccc(O)c(O)c2)c1C#N,.,= ,1.33,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COCc1cc(C)nc(SCC(=O)c2ccc(O)c(O)c2)c1C#N,COCc1cc(C)nc(SCC(=O)c2ccc(O)c(O)c2)c1C#N,.,= ,0.935,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(=O)O[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3C(=O)C[C@@]21C,CC(=O)O[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3C(=O)C[C@@]21C,.,= ,0.39,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(=O)O[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3C(=O)C[C@@]21C,CC(=O)O[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3C(=O)C[C@@]21C,.,= ,6.4,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
CN1CCN(C2Cc3ccc(F)cc3Sc3ccc(O)cc32)CC1,CN1CCN(C2Cc3ccc(F)cc3Sc3ccc(O)cc32)CC1,.,= ,2.61,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(c1ccc(F)cc1)C(CSc1ccc(F)cc1)n1cncn1,O=C(c1ccc(F)cc1)C(CSc1ccc(F)cc1)n1cncn1,.,= ,4.92,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
N=c1n(CCc2ccccc2)c2ccccc2n1Cc1ccccc1F,N=c1n(CCc2ccccc2)c2ccccc2n1Cc1ccccc1F,.,= ,5.49,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc(C)nc(NC(c2ccco2)c2ccc3cccnc3c2O)n1,Cc1cc(C)nc(NC(c2ccco2)c2ccc3cccnc3c2O)n1,.,= ,5.39,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCCOc1ccc(C(=O)Nc2ccc(Cc3ccncc3)cc2)cc1,CCCOc1ccc(C(=O)Nc2ccc(Cc3ccncc3)cc2)cc1,.,= ,1.23,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCCOc1ccc(C(=O)Nc2ccc(Cc3ccncc3)cc2)cc1,CCCOc1ccc(C(=O)Nc2ccc(Cc3ccncc3)cc2)cc1,.,= ,4.61,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
O=C(CN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(O)c(O)c1,O=C(CN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(O)c(O)c1,.,= ,3.04,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(CC(SCc1ccco1)c1ccc(Cl)cc1)c1ccco1,O=C(CC(SCc1ccco1)c1ccc(Cl)cc1)c1ccco1,.,= ,5.16,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC1(C)CC(NC2=C(Cl)C(=O)c3ccccc3C2=O)CC(C)(C)N1,CC1(C)CC(NC2=C(Cl)C(=O)c3ccccc3C2=O)CC(C)(C)N1,.,= ,1.79,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC1(C)CC(NC2=C(Cl)C(=O)c3ccccc3C2=O)CC(C)(C)N1,CC1(C)CC(NC2=C(Cl)C(=O)c3ccccc3C2=O)CC(C)(C)N1,.,= ,5.07,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
Cc1ccccc1Cn1c(=N)n(CC(O)c2ccco2)c2ccccc21,Cc1ccccc1Cn1c(=N)n(CC(O)c2ccco2)c2ccccc21,.,= ,5.25,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CN(C)CCCNc1nn2c(=O)c3ccccc3nc2c2ccccc12,CN(C)CCCNc1nn2c(=O)c3ccccc3nc2c2ccccc12,.,= ,5.39,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc2[nH]c(C)c(CCNCc3cn(C)c4ccccc34)c2c1,COc1ccc2[nH]c(C)c(CCNCc3cn(C)c4ccccc34)c2c1,.,= ,4.74,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCCCc1ccc(NC(=S)NC2CC(C)(C)NC(C)(C)C2)cc1,CCCCc1ccc(NC(=S)NC2CC(C)(C)NC(C)(C)C2)cc1,.,= ,2.74,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CN(C)CCCC1c2ccccc2Sc2ccc(Cl)cc2C1O,CN(C)CCCC1c2ccccc2Sc2ccc(Cl)cc2C1O,.,= ,5.87,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(CSc1cccc2cccnc12)c1ccc(Cl)cc1Cl,O=C(CSc1cccc2cccnc12)c1ccc(Cl)cc1Cl,.,= ,1.4,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COC(=O)c1nc(-c2ccccc2)nc(-c2ccccc2)c1C(=O)OC,COC(=O)c1nc(-c2ccccc2)nc(-c2ccccc2)c1C(=O)OC,.,= ,4.78,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc(-c2cc(-c3ccccc3)c(C#N)c([S+](C)[O-])n2)cc1,COc1ccc(-c2cc(-c3ccccc3)c(C#N)c([S+](C)[O-])n2)cc1,.,= ,0.206,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(NCCc1nc(-c2ccccc2)cs1)C1(c2ccccc2)CC1,O=C(NCCc1nc(-c2ccccc2)cs1)C1(c2ccccc2)CC1,.,= ,5.81,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(NCCc1nc(-c2ccccc2)cs1)C1(c2ccccc2)CC1,O=C(NCCc1nc(-c2ccccc2)cs1)C1(c2ccccc2)CC1,.,= ,4.88,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc(C(=O)O/N=C(\N)Cc2ccc(Cl)cc2)c(OC)c1,COc1ccc(C(=O)O/N=C(\N)Cc2ccc(Cl)cc2)c(OC)c1,.,= ,0.104,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCOC(=O)C1CCCN(Cc2cc(Cl)c3cccnc3c2O)C1,CCOC(=O)C1CCCN(Cc2cc(Cl)c3cccnc3c2O)C1,.,= ,5.09,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC1(C)CC(=O)C/C(=N\NC(=O)c2sc3ccccc3c2Cl)C1,CC1(C)CC(=O)C/C(=N\NC(=O)c2sc3ccccc3c2Cl)C1,.,= ,2.2,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COC(=O)c1ccccc1OCCCON1C(N)=NC(N)=NC1(C)C,COC(=O)c1ccccc1OCCCON1C(N)=NC(N)=NC1(C)C,.,= ,0.351,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
