smiles code,active ingredient,salt,relation,assay value,target disease,protein target,treatment concentration,treatment unit,exposure time (h),measurement,type,model type,description,dataset,ASSAY_TYPE,ASSAY_STRAIN,TARGET_TYPE,DOSE,timepoint_unit,SUPPLIER,ASSAY_SOP,New ASSAY_SOP,Comment
Cc1ccc(/C(=N/O)N2CCN(C3CCCC3)CC2)c(OCc2ccccc2F)n1,Cc1ccc(/C(=N/O)N2CCN(C3CCCC3)CC2)c(OCc2ccccc2F)n1,.,=,1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NC2CCC(C)CC2)c(OCc2cccc(F)c2)n1,Cc1ccc(/C(=N/O)NC2CCC(C)CC2)c(OCc2cccc(F)c2)n1,.,=,-12.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)Nc2ccc(C(C)C)cc2)c(OCc2ccc(C(C)C)cc2)n1,Cc1ccc(/C(=N/O)Nc2ccc(C(C)C)cc2)c(OCc2ccc(C(C)C)cc2)n1,.,=,14.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COCCN(/C(=N\O)c1ccc(C)nc1OCc1ccccc1F)C(C)C,COCCN(/C(=N\O)c1ccc(C)nc1OCc1ccccc1F)C(C)C,.,=,18.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COCCN(/C(=N\O)c1ccc(C)nc1OCc1ccccc1)C(C)C,COCCN(/C(=N\O)c1ccc(C)nc1OCc1ccccc1)C(C)C,.,=,26.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
C=CCN1CCN(/C(=N\O)c2ccc(C)nc2OCc2cccc(F)c2)CC1,C=CCN1CCN(/C(=N\O)c2ccc(C)nc2OCc2cccc(F)c2)CC1,.,=,3.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
C=CCN1CCN(/C(=N\O)c2ccc(C)nc2OCc2ccccc2F)CC1,C=CCN1CCN(/C(=N\O)c2ccc(C)nc2OCc2ccccc2F)CC1,.,=,3.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
C=CCN1CCN(/C(=N\O)c2ccc(C)nc2OCc2ccccc2)CC1,C=CCN1CCN(/C(=N\O)c2ccc(C)nc2OCc2ccccc2)CC1,.,=,42.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1ccc(CN/C(=N\O)c2ccc(C)nc2OCc2ccccc2F)cc1,COc1ccc(CN/C(=N\O)c2ccc(C)nc2OCc2ccccc2F)cc1,.,=,-1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOc1ccccc1CN/C(=N\O)c1ccc(C)nc1OC1CCC1,CCOc1ccccc1CN/C(=N\O)c1ccc(C)nc1OC1CCC1,.,=,0.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOc1ccccc1CN/C(=N\O)c1ccc(C)nc1OCc1ccccc1F,CCOc1ccccc1CN/C(=N\O)c1ccc(C)nc1OCc1ccccc1F,.,=,8.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CCCc3ccccc32)c(OCc2ccccc2C)n1,Cc1ccc(/C(=N/O)N2CCCc3ccccc32)c(OCc2ccccc2C)n1,.,=,25.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N(C)C2CCN(C)CC2)c(OCc2cccc(F)c2)n1,Cc1ccc(/C(=N/O)N(C)C2CCN(C)CC2)c(OCc2cccc(F)c2)n1,.,=,-3.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N(C)C2CCN(C)CC2)c(OCc2ccccc2F)n1,Cc1ccc(/C(=N/O)N(C)C2CCN(C)CC2)c(OCc2ccccc2F)n1,.,=,9.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NCc2ccccn2)c(OCc2cccc(F)c2)n1,Cc1ccc(/C(=N/O)NCc2ccccn2)c(OCc2cccc(F)c2)n1,.,=,-1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NCc2ccccn2)c(OCc2ccccc2F)n1,Cc1ccc(/C(=N/O)NCc2ccccn2)c(OCc2ccccc2F)n1,.,=,2.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CCCCC2)c(OCc2cccc(F)c2)n1,Cc1ccc(/C(=N/O)N2CCCCC2)c(OCc2cccc(F)c2)n1,.,=,-33.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CCSCC2)c(OCc2cccc(F)c2)n1,Cc1ccc(/C(=N/O)N2CCSCC2)c(OCc2cccc(F)c2)n1,.,=,-17.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CCSCC2)c(OCc2ccccc2F)n1,Cc1ccc(/C(=N/O)N2CCSCC2)c(OCc2ccccc2F)n1,.,=,3.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CCSCC2)c(OCc2ccc(C(C)C)cc2)n1,Cc1ccc(/C(=N/O)N2CCSCC2)c(OCc2ccc(C(C)C)cc2)n1,.,=,28.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N(C)c2ccccc2)c(OCc2ccccc2F)n1,Cc1ccc(/C(=N/O)N(C)c2ccccc2)c(OCc2ccccc2F)n1,.,=,-4.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CCOCC2)c(OCc2cccc(F)c2)n1,Cc1ccc(/C(=N/O)N2CCOCC2)c(OCc2cccc(F)c2)n1,.,=,-16.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CCN(C)CC2)c(OCc2ccccc2F)n1,Cc1ccc(/C(=N/O)N2CCN(C)CC2)c(OCc2ccccc2F)n1,.,=,-6.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CCN(c3ccccc3)CC2)c(OCc2cccc(F)c2)n1,Cc1ccc(/C(=N/O)N2CCN(c3ccccc3)CC2)c(OCc2cccc(F)c2)n1,.,=,3.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CCN(c3ccccc3)CC2)c(OCc2ccccc2F)n1,Cc1ccc(/C(=N/O)N2CCN(c3ccccc3)CC2)c(OCc2ccccc2F)n1,.,=,-4.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NCc2cccs2)c(OCc2ccccc2C)n1,Cc1ccc(/C(=N/O)NCc2cccs2)c(OCc2ccccc2C)n1,.,=,5.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NCc2cccs2)c(OCc2cccc(F)c2)n1,Cc1ccc(/C(=N/O)NCc2cccs2)c(OCc2cccc(F)c2)n1,.,=,-21.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NCC2CCCO2)c(OCc2ccccc2C)n1,Cc1ccc(/C(=N/O)NCC2CCCO2)c(OCc2ccccc2C)n1,.,=,16.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NCC2CCCO2)c(OCc2cccc(F)c2)n1,Cc1ccc(/C(=N/O)NCC2CCCO2)c(OCc2cccc(F)c2)n1,.,=,-1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NCC2CCCO2)c(OCc2ccccc2F)n1,Cc1ccc(/C(=N/O)NCC2CCCO2)c(OCc2ccccc2F)n1,.,=,10.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NCC2CCCO2)c(OCc2ccc3c(c2)OCO3)n1,Cc1ccc(/C(=N/O)NCC2CCCO2)c(OCc2ccc3c(c2)OCO3)n1,.,=,19.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2C(C)CCC2C)c(OCc2ccccc2C)n1,Cc1ccc(/C(=N/O)N2C(C)CCC2C)c(OCc2ccccc2C)n1,.,=,21.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2C(C)CCC2C)c(OCc2cccc(F)c2)n1,Cc1ccc(/C(=N/O)N2C(C)CCC2C)c(OCc2cccc(F)c2)n1,.,=,-3.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CCCC2)c(OCc2ccccc2C)n1,Cc1ccc(/C(=N/O)N2CCCC2)c(OCc2ccccc2C)n1,.,=,10.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CCCC2)c(OCc2ccccc2F)n1,Cc1ccc(/C(=N/O)N2CCCC2)c(OCc2ccccc2F)n1,.,=,5.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CCCC2)c(OCc2ccc(C(C)C)cc2)n1,Cc1ccc(/C(=N/O)N2CCCC2)c(OCc2ccc(C(C)C)cc2)n1,.,=,8.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)n2nc(C)cc2C)c(OCc2cccc(F)c2)n1,Cc1ccc(/C(=N/O)n2nc(C)cc2C)c(OCc2cccc(F)c2)n1,.,=,-5.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)n2nc(C)cc2C)c(OCc2ccccc2F)n1,Cc1ccc(/C(=N/O)n2nc(C)cc2C)c(OCc2ccccc2F)n1,.,=,3.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CC=CC2)c(OCc2cccc(F)c2)n1,Cc1ccc(/C(=N/O)N2CC=CC2)c(OCc2cccc(F)c2)n1,.,=,-19.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CC=CC2)c(OCc2ccccc2F)n1,Cc1ccc(/C(=N/O)N2CC=CC2)c(OCc2ccccc2F)n1,.,=,1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CC=CC2)c(OCc2ccccc2)n1,Cc1ccc(/C(=N/O)N2CC=CC2)c(OCc2ccccc2)n1,.,=,24.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CCSC2)c(OCc2cccc(F)c2)n1,Cc1ccc(/C(=N/O)N2CCSC2)c(OCc2cccc(F)c2)n1,.,=,-9.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CCSC2)c(OCc2ccccc2)n1,Cc1ccc(/C(=N/O)N2CCSC2)c(OCc2ccccc2)n1,.,=,12.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NC(C)C)c(OCc2ccccc2C)n1,Cc1ccc(/C(=N/O)NC(C)C)c(OCc2ccccc2C)n1,.,=,12.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NC(C)C)c(OCc2ccccc2F)n1,Cc1ccc(/C(=N/O)NC(C)C)c(OCc2ccccc2F)n1,.,=,-2.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NCc2ccccc2)c(OCc2cccc(F)c2)n1,Cc1ccc(/C(=N/O)NCc2ccccc2)c(OCc2cccc(F)c2)n1,.,=,-20.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NCc2c(F)cccc2F)c(OCc2cccc(F)c2)n1,Cc1ccc(/C(=N/O)NCc2c(F)cccc2F)c(OCc2cccc(F)c2)n1,.,=,-7.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NCc2c(F)cccc2F)c(OCc2ccc(C(C)C)cc2)n1,Cc1ccc(/C(=N/O)NCc2c(F)cccc2F)c(OCc2ccc(C(C)C)cc2)n1,.,=,16.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CCC(N(C)C)C2)c(OCc2cccc(F)c2)n1,Cc1ccc(/C(=N/O)N2CCC(N(C)C)C2)c(OCc2cccc(F)c2)n1,.,=,-7.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COC(=O)C1CCN(/C(=N\O)c2ccc(C)nc2OCc2cccc(F)c2)CC1,COC(=O)C1CCN(/C(=N\O)c2ccc(C)nc2OCc2cccc(F)c2)CC1,.,=,1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COC(=O)C1CCN(/C(=N\O)c2ccc(C)nc2OCc2ccccc2F)CC1,COC(=O)C1CCN(/C(=N\O)c2ccc(C)nc2OCc2ccccc2F)CC1,.,=,12.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2C(C)CCCC2C)c(OCc2ccccc2C)n1,Cc1ccc(/C(=N/O)N2C(C)CCCC2C)c(OCc2ccccc2C)n1,.,=,6.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2C(C)CCCC2C)c(OCc2ccc(C(C)C)cc2)n1,Cc1ccc(/C(=N/O)N2C(C)CCCC2C)c(OCc2ccc(C(C)C)cc2)n1,.,=,18.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NC2CC2)c(OCc2ccccc2F)n1,Cc1ccc(/C(=N/O)NC2CC2)c(OCc2ccccc2F)n1,.,=,-1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NC2CC2)c(OCc2ccc(C(C)C)cc2)n1,Cc1ccc(/C(=N/O)NC2CC2)c(OCc2ccc(C(C)C)cc2)n1,.,=,12.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)n2ccnc2)c(OCc2ccccc2F)n1,Cc1ccc(/C(=N/O)n2ccnc2)c(OCc2ccccc2F)n1,.,=,-1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CCN(c3ccc(F)cc3)CC2)c(OCc2ccccc2F)n1,Cc1ccc(/C(=N/O)N2CCN(c3ccc(F)cc3)CC2)c(OCc2ccccc2F)n1,.,=,7.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NCc2ccco2)c(OCc2cccc(F)c2)n1,Cc1ccc(/C(=N/O)NCc2ccco2)c(OCc2cccc(F)c2)n1,.,=,10.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NCc2ccco2)c(OCc2ccccc2F)n1,Cc1ccc(/C(=N/O)NCc2ccco2)c(OCc2ccccc2F)n1,.,=,0.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1ccccc1COc1nc(C)ccc1/C(=N/O)NCc1ccco1,COc1ccccc1COc1nc(C)ccc1/C(=N/O)NCc1ccco1,.,=,7.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NCc2ccco2)c(OCc2ccc(C(C)C)cc2)n1,Cc1ccc(/C(=N/O)NCc2ccco2)c(OCc2ccc(C(C)C)cc2)n1,.,=,21.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NCCN2CCCC2)c(OCc2ccccc2C)n1,Cc1ccc(/C(=N/O)NCCN2CCCC2)c(OCc2ccccc2C)n1,.,=,7.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NCCN2CCCC2)c(OCc2cccc(F)c2)n1,Cc1ccc(/C(=N/O)NCCN2CCCC2)c(OCc2cccc(F)c2)n1,.,=,-12.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1cc(N/C(=N\O)c2ccc(C)nc2OCc2ccccc2C)on1,Cc1cc(N/C(=N\O)c2ccc(C)nc2OCc2ccccc2C)on1,.,=,8.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NC2CCCC2)c(OCc2ccc(C(C)C)cc2)n1,Cc1ccc(/C(=N/O)NC2CCCC2)c(OCc2ccc(C(C)C)cc2)n1,.,=,13.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCCN(CC1CC1)/C(=N\O)c1ccc(C)nc1OCc1ccccc1C,CCCN(CC1CC1)/C(=N\O)c1ccc(C)nc1OCc1ccccc1C,.,=,15.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCCN(CC1CC1)/C(=N\O)c1ccc(C)nc1OCc1ccc(C(C)C)cc1,CCCN(CC1CC1)/C(=N\O)c1ccc(C)nc1OCc1ccc(C(C)C)cc1,.,=,24.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N(C)Cc2cccnc2)c(Oc2cccnc2)n1,Cc1ccc(/C(=N/O)N(C)Cc2cccnc2)c(Oc2cccnc2)n1,.,=,10.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NCCN2CCCCC2)c(Oc2cccnc2)n1,Cc1ccc(/C(=N/O)NCCN2CCCCC2)c(Oc2cccnc2)n1,.,=,7.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N(C)Cc2ccco2)c(Oc2cccnc2)n1,Cc1ccc(/C(=N/O)N(C)Cc2ccco2)c(Oc2cccnc2)n1,.,=,13.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N2CC2C)c(Oc2cccnc2)n1,Cc1ccc(/C(=N/O)N2CC2C)c(Oc2cccnc2)n1,.,=,9.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CSCCN/C(=N\O)c1ccc(C)nc1Oc1cccnc1,CSCCN/C(=N\O)c1ccc(C)nc1Oc1cccnc1,.,=,7.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NC2CC(C)CC(C)(C)C2)c(Oc2ccc(Cl)cc2-c2ccno2)n1,Cc1ccc(/C(=N/O)NC2CC(C)CC(C)(C)C2)c(Oc2ccc(Cl)cc2-c2ccno2)n1,.,=,16.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
C=CCN1CCN(/C(=N\O)c2ccc(C)nc2Oc2cccnc2)CC1,C=CCN1CCN(/C(=N\O)c2ccc(C)nc2Oc2cccnc2)CC1,.,=,13.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)N(C)C2CCN(C)CC2)c(Oc2cccnc2)n1,Cc1ccc(/C(=N/O)N(C)C2CCN(C)CC2)c(Oc2cccnc2)n1,.,=,9.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(/C(=N/O)NCc2ccccn2)c(Oc2cccnc2)n1,Cc1ccc(/C(=N/O)NCc2ccccn2)c(Oc2cccnc2)n1,.,=,12.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
